koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_disposition
3.340218842,171.979062,0.466,1.9104,1632.6,0.037683,3.23586,2.03,0.0348,87.85,656.0,43.73,12.4,8.777286,58.181076,71.6,4,398.0,0.4776,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,CONFIRMED
2.507089906,171.002455,1.255,2.0067,1339.2,0.295115,0.11003,30.26,0.0365,67.79,1326.0,730.47,3.32,7.337525,50.679256,64.9,1,408.0,0.887,5926.0,4.506,-0.04,0.939,1.03,295.37805,40.493401,15.555,FALSE POSITIVE
18.64932728,174.771,0.08,4.4056,893.6,0.027096,1.97596,3.12,0.139,89.86,701.0,57.13,33.12,7.871079,36.000114,46.1,3,71.0,0.0683,5775.0,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,CONFIRMED
4.90144976,138.60548,0.529,4.1654,140.7,0.011136,0.3709,1.7,0.0586,86.1,1262.0,598.74,7.78,5.743281,33.185894,50.6,4,193.0,0.0464,5847.0,4.191,0.26,1.402,1.113,297.02826,48.208611,12.487,CONFIRMED
9.75192101,138.78608,0.949,4.793,418.0,0.024042,0.044,2.76,0.0902,80.97,870.0,135.66,6.05,4.4869766,24.258644,28.5,3,132.0,0.3894,5775.0,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,CONFIRMED
38.5576546,163.85063,0.911,5.794,993.0,0.03498,0.19756,4.02,0.2255,87.91,550.0,21.71,24.9,7.5526104,32.640865,39.7,3,37.0,0.5868,5775.0,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,CONFIRMED
3.525632539,170.0479951,0.12,2.59959,22335.0,0.13372,2.43681,11.58,0.0431,89.41,975.0,213.12,11.699,162.61552,2078.4102,1996.7,1,382.0,0.1434,5150.0,4.572,0.08,0.793,0.855,290.58173,40.5774,15.224,CONFIRMED
34.84398644,172.633252,0.934,2.9315,4523.6,0.080046,1.86832,7.61,0.1971,88.92,511.0,16.1,49.31,15.928789,75.6448,76.8,1,40.0,0.1475,5509.0,4.482,-0.16,0.871,0.84,285.92001,39.624828,15.684,CANDIDATE
7.748094239,174.997206,0.517,3.5957,2472.1,0.046615,1.06292,5.52,0.081,88.02,964.0,204.39,15.0,13.618479,106.29421,113.2,1,133.0,0.0761,5973.0,4.439,0.36,1.085,1.181,294.4899,39.771439,15.67,CONFIRMED
23.96793669,186.22182,0.416,3.827,1182.3,0.03141,3.03325,1.8,0.1322,89.47,329.0,2.77,45.2,5.809559,22.27284,27.5,2,43.0,0.7252,3747.0,4.728,0.1,0.524,0.536,283.86639,39.898079,15.414,CONFIRMED
8.29561738,135.79284,0.888,1.3421,824.3,0.03178,4.18931,1.82,0.0652,87.95,469.0,11.39,24.8,3.484774,15.260293,17.9,2,119.0,0.8214,3747.0,4.728,0.1,0.524,0.536,283.86639,39.898079,15.414,CONFIRMED
8.11437482,176.33968,0.573,2.2736,1558.0,0.037204,3.76716,2.1,0.0649,88.61,460.0,10.55,23.58,6.7459397,45.585175,56.4,1,167.0,0.1566,3692.0,4.753,0.28,0.517,0.553,288.81201,40.033401,15.877,CONFIRMED
38.036729482,196.934947,0.501,4.34617,82872.0,0.27018,6.21385,27.5,0.2252,89.63,500.0,14.81,78.037,456.11786,1785.2972,1300.0,1,26.0,0.0,5575.0,4.521,0.36,0.932,1.051,294.14789,40.055538,15.472,FALSE POSITIVE
4.64090031,173.64638,1.28,35.512,2450.6,0.333559,0.00218,30.09,0.0503,19.01,1155.0,421.08,1.354,14.098484,135.01852,296.9,1,227.0,0.9095,6463.0,4.5,-1.66,0.826,0.786,295.11371,40.071171,15.27,CANDIDATE
3.747838198,171.66504,1.121,5.0642,616.0,0.151387,0.00878,13.65,0.046,53.12,1031.0,266.76,1.868,14.434505,98.60031,138.2,1,358.0,0.861,5514.0,4.569,-0.04,0.826,0.926,291.06152,50.265129,13.496,FALSE POSITIVE
14.74914825,138.77799,0.173,6.0995,430.2,0.018864,0.55575,2.89,0.1221,89.47,874.0,137.91,18.56,11.163704,66.187065,107.4,4,72.0,0.7875,5847.0,4.191,0.26,1.402,1.113,297.02826,48.208611,12.487,CONFIRMED
21.81295996,174.01085,0.053,4.3791,1175.4,0.030952,2.39175,3.38,0.1495,89.92,639.0,39.33,39.183,6.4162097,31.21894,37.8,1,45.0,0.1204,5601.0,4.41,0.08,0.999,0.934,294.77686,40.15374,15.54,CONFIRMED
7.91936937,172.181092,0.733,3.3148,15148.0,0.121984,1.13074,10.34,0.0737,87.3,814.0,104.0,15.534,47.533234,385.42834,389.0,1,132.0,0.0163,5690.0,4.588,-0.4,0.776,0.852,283.53845,40.217999,15.805,FALSE POSITIVE
1.028436523,170.228582,1.5734,1.8606,8098.0,0.673134,0.43236,72.77,0.0197,57.3,1947.0,3400.48,2.891,,,89.6,1,,,6228.0,4.428,-0.44,0.99,0.959,296.00699,40.295429,15.202,CANDIDATE
15.37562369,173.61402,0.692,3.3169,15337.0,0.12103,2.43887,11.01,0.1121,88.73,600.0,30.54,31.24,33.115784,170.02856,166.0,1,50.0,0.4872,4986.0,4.496,0.16,0.833,0.793,283.25354,40.358189,16.422,CONFIRMED
8.10363271,176.9486,0.047,3.161,887.9,0.026361,2.33533,2.11,0.0712,89.87,687.0,52.82,20.09,7.0046763,33.637074,39.3,2,131.0,0.5907,4861.0,4.574,-0.08,0.732,0.733,283.22141,40.421829,15.289,CONFIRMED
4.71510843,134.96178,0.258,2.506,417.5,0.018268,2.42359,1.46,0.0496,88.96,823.0,108.84,14.18,3.765065,16.489346,21.3,2,208.0,0.7292,4861.0,4.574,-0.08,0.732,0.733,283.22141,40.421829,15.289,CONFIRMED
6.365839713,171.13575,0.524,2.9721,780.7,0.026275,1.41102,2.44,0.0659,87.92,914.0,165.33,14.46,7.331596,58.17086,70.8,1,216.0,0.1852,5776.0,4.554,-0.18,0.849,0.939,291.14951,40.420521,15.09,CONFIRMED
5.97581754,174.77602,0.941,3.065,962.4,0.035468,0.14724,3.86,0.066,81.71,1047.0,284.25,6.53,7.281016,42.549767,50.3,1,181.0,0.9854,6108.0,4.471,-0.08,0.997,1.072,294.22397,40.417858,15.546,FALSE POSITIVE
2.446737317,170.66951,1.241,4.7211,1177.9,0.278526,0.01691,26.25,0.0351,44.81,1261.0,597.19,1.749,25.09719,98.78201,110.2,1,552.0,0.6521,5764.0,4.548,-0.12,0.863,0.959,298.96112,40.862808,15.021,FALSE POSITIVE
3.04033046,169.9490106,0.736,1.8411,10859.0,0.104023,2.31195,8.99,0.0374,85.95,1021.0,257.29,10.41,50.342957,653.36066,568.2,1,440.0,0.2726,5035.0,4.519,-0.06,0.791,0.754,299.3161,40.82238,15.028,CONFIRMED
15.33528675,174.00278,0.773,3.897,3081.4,0.056,0.81659,5.0,0.1179,87.95,610.0,32.67,21.65,13.146613,84.09906,86.6,5,85.0,0.0447,5251.0,4.581,0.21,0.817,0.926,292.23676,41.08588,15.855,CONFIRMED
7.95825328,137.80219,0.706,4.377,50.0,0.006915,0.29918,1.06,0.0809,85.95,1074.0,314.15,10.01,2.978392,10.168395,14.7,4,109.0,0.0302,5847.0,4.191,0.26,1.402,1.113,297.02826,48.208611,12.487,CONFIRMED
31.33046135,153.43031,0.798,5.176,5073.8,0.072904,0.70448,6.5,0.1898,88.62,481.0,12.61,33.19,23.140947,110.02644,117.2,5,46.0,0.4851,5251.0,4.581,0.21,0.817,0.926,292.23676,41.08588,15.855,CONFIRMED
3.9043425,173.393734,0.709,3.831,16228.0,0.125229,0.39988,12.28,0.0484,84.06,1104.0,351.05,6.856,110.279724,1224.3164,323.4,1,275.0,0.1597,5810.0,4.526,-0.06,0.898,0.989,294.05676,40.549679,15.016,FALSE POSITIVE
9.286358079,171.8214689,0.377,3.49949,44791.0,0.19639,2.67897,17.61,0.081,89.06,796.0,95.03,23.029,230.37978,1748.3405,1671.1,1,117.0,0.0415,5670.0,4.523,-0.4,0.821,0.82,294.74396,40.53392,15.365,FALSE POSITIVE
3.951405455,173.276125,1.276,2.1862,2453.9,0.331342,0.19337,31.44,0.0482,76.4,1133.0,388.71,5.42,13.511557,110.66481,117.2,1,272.0,0.9756,6046.0,4.539,-0.38,0.869,0.953,295.50439,40.505489,15.446,FALSE POSITIVE
23.65369415,171.376107,0.008,8.2183,3341.8,0.05219,0.41907,7.89,0.1658,89.98,731.0,67.65,23.142,33.295635,188.42673,266.3,5,57.0,0.6436,5739.0,4.191,0.3,1.384,1.083,287.89713,40.637821,15.084,CONFIRMED
13.23352214,140.32196,0.014,6.7372,504.6,0.020278,0.3884,3.06,0.1126,89.95,888.0,146.67,15.32,6.205785,34.323593,49.1,5,97.0,0.3752,5739.0,4.191,0.3,1.384,1.083,287.89713,40.637821,15.084,CONFIRMED
6.15560285,134.81656,0.235,4.9843,285.0,0.015336,0.40662,2.32,0.0676,88.56,1146.0,406.94,9.34,4.266375,26.274458,35.1,5,203.0,0.7589,5739.0,4.191,0.3,1.384,1.083,287.89713,40.637821,15.084,CONFIRMED
2.090811305,134.17462,0.746,3.388,115.9,0.010686,0.1588,1.62,0.0329,77.03,1642.0,1718.04,3.32,3.535499,14.88052,19.9,5,527.0,0.5003,5739.0,4.191,0.3,1.384,1.083,287.89713,40.637821,15.084,CONFIRMED
3.180027898,133.49863,0.196,3.5797,120.3,0.009989,0.5756,1.53,0.0439,88.34,1458.0,1066.86,6.751,5.307951,34.970474,50.4,4,323.0,0.2045,5847.0,4.191,0.26,1.402,1.113,297.02826,48.208611,12.487,CONFIRMED
50.4467417,178.5014,0.379,7.159,370.3,0.01767,0.97794,2.67,0.2747,89.57,568.0,24.64,50.9,5.1075315,15.157462,19.4,5,22.0,0.6433,5739.0,4.191,0.3,1.384,1.083,287.89713,40.637821,15.084,CONFIRMED
11.76307164,180.93613,0.048,2.9076,1037.3,0.028519,4.37951,2.35,0.0954,89.91,616.0,33.99,31.76,9.07897,39.560696,48.9,2,88.0,0.9555,4959.0,4.603,0.16,0.756,0.849,294.20215,40.66341,15.208,CONFIRMED
56.2279271,132.29259,0.7,3.57,862.7,0.028683,4.47051,2.37,0.2707,89.56,366.0,4.22,90.7,6.9918575,16.481398,20.9,2,18.0,0.0904,4959.0,4.603,0.16,0.756,0.849,294.20215,40.66341,15.208,CONFIRMED
2.384052875,171.58362,1.178,3.0918,1268.1,0.222925,0.03902,17.06,0.0308,58.76,1010.0,244.87,2.27,7.4411964,44.634888,50.5,1,549.0,0.9924,4794.0,4.58,-0.22,0.701,0.683,299.64285,40.691238,15.836,FALSE POSITIVE
7.953547,174.66224,0.3,2.6312,875.4,0.026448,3.48717,2.25,0.0712,89.24,696.0,55.37,22.68,5.371588,31.887648,38.4,2,166.0,0.2613,4768.0,4.536,0.18,0.779,0.759,291.15878,40.750271,15.66,CONFIRMED
4.14451656,135.92831,0.004,2.3421,391.8,0.017441,2.87358,1.48,0.0461,89.99,864.0,132.08,13.767,4.527273,18.548983,22.8,2,316.0,0.2616,4768.0,4.536,0.18,0.779,0.759,291.15878,40.750271,15.66,CONFIRMED
4.859386384,173.011469,1.259,2.2757,6044.3,0.355227,0.4563,38.33,0.0571,81.27,1114.0,364.23,8.29,30.702702,300.96277,269.7,1,273.0,0.7838,6072.0,4.47,-0.1,0.988,1.05,292.21436,40.759762,15.311,FALSE POSITIVE
10.526294577,176.522462,0.644,2.5211,9768.0,0.095143,3.85261,8.24,0.088,88.69,713.0,61.16,28.26,58.01924,488.70584,482.3,1,129.0,0.742,5386.0,4.553,-0.2,0.793,0.82,293.87811,41.66177,15.305,CONFIRMED
4.583520948,169.973972,0.045,2.7055,3812.1,0.056287,2.30111,5.39,0.0535,89.81,1038.0,274.98,13.672,18.698158,212.06973,99.5,1,297.0,0.072,5815.0,4.54,-0.12,0.877,0.973,299.18686,41.74268,15.287,CONFIRMED
3.76181843,171.90364,0.926,3.5176,510.6,0.025656,0.06927,2.66,0.047,75.62,1121.0,372.62,3.73,4.2820764,29.971922,35.9,1,273.0,0.3403,5653.0,4.472,0.1,0.949,0.974,283.31638,41.83712,15.257,CONFIRMED
8.20396958,169.69138,0.823,2.9667,1024.4,0.033372,0.65082,3.01,0.0735,86.43,742.0,71.5,13.23,7.181467,44.777393,54.4,2,162.0,0.5107,5015.0,4.499,0.1,0.826,0.785,286.5657,41.808399,15.376,CONFIRMED
14.49645186,143.41659,0.97,4.016,647.5,0.033377,0.0859,3.01,0.1074,84.34,613.0,33.48,9.85,5.1306577,20.855698,25.7,2,89.0,0.85,5015.0,4.499,0.1,0.826,0.785,286.5657,41.808399,15.376,CONFIRMED
6.54626149,133.85964,0.644,2.75,655.9,0.024555,1.35056,2.19,0.0668,87.46,810.0,101.78,14.52,4.6233773,24.029488,24.8,5,200.0,0.73,5251.0,4.581,0.21,0.817,0.926,292.23676,41.08588,15.855,CONFIRMED
12.71809866,175.35526,0.427,3.0957,1149.4,0.030871,2.98907,2.31,0.0934,89.17,562.0,23.6,29.5,7.304412,42.002544,52.7,2,107.0,0.8866,4702.0,4.592,-0.22,0.686,0.67,292.91312,41.060921,15.389,CONFIRMED
36.06588163,198.58423,0.26,4.3246,1563.8,0.035281,3.78452,2.64,0.1871,89.77,397.0,5.88,63.84,10.347036,39.547905,51.7,2,38.0,0.3424,4702.0,4.592,-0.22,0.686,0.67,292.91312,41.060921,15.389,CONFIRMED
4.190425659,171.44122,0.458,2.8589,2877.4,0.050076,1.28404,6.21,0.0535,87.52,1234.0,547.9,10.6,21.389048,245.59174,240.6,1,318.0,0.2448,6073.0,4.392,0.2,1.135,1.163,293.49661,41.137589,15.27,CONFIRMED
3.709870784,171.987982,0.023,3.0694,2020.3,0.040686,1.22579,4.35,0.0471,89.86,1151.0,415.1,9.6255,9.246548,88.43494,116.1,1,279.0,0.1785,5727.0,4.463,0.14,0.978,1.013,283.86441,41.346458,15.581,CONFIRMED
16.3297527,177.29506,0.791,6.271,1187.5,0.034822,0.16717,3.75,0.1255,86.59,727.0,66.08,13.31,10.867014,63.15734,74.6,1,85.0,0.4521,5878.0,4.444,-0.06,0.987,0.989,288.51001,41.301769,15.447,CONFIRMED
27.807566216,186.713552,0.782,4.21587,25391.0,0.161479,1.98053,13.84,0.1711,88.96,554.0,22.24,43.26,184.1626,739.8864,748.1,1,50.0,0.7873,5862.0,4.584,-0.52,0.785,0.865,296.88821,41.396091,15.482,CONFIRMED
80.8723469,203.895,0.527,11.195,3604.6,0.056129,0.37264,7.59,0.3577,89.4,452.0,9.88,50.5,39.125496,129.28693,160.9,1,17.0,0.4468,5510.0,4.222,0.16,1.238,0.932,287.1543,41.565788,15.201,CONFIRMED
3.166465862,172.002627,1.266,2.9381,4357.2,0.348902,0.12553,26.82,0.0371,71.8,954.0,196.31,4.05,17.338335,126.34083,122.1,1,320.0,0.9974,4968.0,4.575,-0.36,0.704,0.68,284.86929,41.679192,15.999,FALSE POSITIVE
24.99324319,138.68167,0.686,5.9409,269.6,0.015956,0.42385,2.29,0.1651,88.37,712.0,60.88,24.1,10.750713,48.44607,62.0,1,53.0,0.2311,5718.0,4.181,0.0,1.317,0.961,287.36279,38.649601,12.377,CONFIRMED
10.35533116,170.93729,0.029,3.1775,750.6,0.024674,2.92779,2.47,0.0895,89.93,777.0,86.22,25.51,6.973618,43.478497,49.2,1,127.0,0.0892,5501.0,4.462,0.02,0.918,0.891,288.9942,41.633282,15.018,CONFIRMED
16.08518937,180.28319,0.867,3.984,1442.4,0.040767,0.41177,3.68,0.1173,87.21,613.0,33.43,17.79,11.495781,56.866776,62.6,1,82.0,0.0625,5239.0,4.523,0.0,0.826,0.83,292.10519,42.380322,15.219,CONFIRMED
235.9986399,208.399822,0.778,8.2284,20715.0,0.14756,2.14449,10.59,0.6534,89.76,188.0,0.29,184.83,157.44649,311.33582,271.8,1,6.0,0.637,4245.0,4.627,0.12,0.657,0.666,293.00797,42.307201,15.172,CANDIDATE
7.49018305,174.95037,0.02,2.7297,1123.6,0.029843,3.3941,2.56,0.0703,89.95,753.0,76.06,21.59,8.483169,43.14732,53.0,4,178.0,0.8739,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,CONFIRMED
36.2761238,201.2869,0.035,4.7865,1572.6,0.035273,3.09103,3.03,0.2012,89.97,445.0,9.29,59.91,7.9323716,28.587673,45.5,4,39.0,0.1413,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,CONFIRMED
17.46087931,137.26594,0.594,2.2641,812.4,0.026969,7.45729,2.32,0.1236,89.31,568.0,24.6,49.3,4.671781,16.755081,22.6,4,69.0,0.4718,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,CONFIRMED
56.0560754,201.16578,0.018,4.685,1626.0,0.036134,5.11354,1.94,0.228,89.99,233.0,0.69,94.7,6.1299686,19.2542,27.4,1,24.0,0.0766,3593.0,4.757,0.26,0.491,0.503,289.50848,41.812119,15.849,CONFIRMED
41.408316686,195.78745,0.377,5.0264,22839.0,0.139516,3.42177,11.38,0.2162,89.68,453.0,9.93,67.69,217.32286,904.6437,907.8,1,33.0,0.6138,5522.0,4.586,-0.46,0.747,0.786,291.76041,41.944069,15.196,CONFIRMED
39.74893077,172.854644,0.881,7.3051,15179.0,0.134949,0.31474,14.21,0.2311,88.3,552.0,21.87,29.734,123.3638,505.17914,561.1,1,34.0,0.255,6122.0,4.487,-0.18,0.964,1.041,293.17929,41.969238,15.344,CANDIDATE
5.715425977,174.87931,0.348,2.5242,908.1,0.027348,2.71439,2.47,0.0611,88.81,850.0,123.03,16.74,7.166417,48.613644,59.4,2,181.0,0.6565,5237.0,4.572,0.24,0.826,0.927,285.11047,42.033958,15.086,CONFIRMED
49.18394185,141.911924,0.035,11.3364,1646.2,0.036501,0.31666,8.2,0.2829,89.94,669.0,47.4,34.34,61.598824,250.00006,355.7,2,29.0,0.0115,5626.0,3.907,0.36,2.057,1.247,294.55917,46.062328,12.654,CONFIRMED
20.0261412,146.91109,0.957,1.611,421.2,0.025305,2.00738,2.28,0.1409,88.43,559.0,23.14,34.9,3.5729597,9.322174,10.7,2,54.0,0.5513,5237.0,4.572,0.24,0.826,0.927,285.11047,42.033958,15.086,CONFIRMED
13.61014819,173.987319,1.081,2.594,5732.9,0.192842,0.84633,19.02,0.1061,86.94,733.0,68.29,20.24,36.547604,209.14677,184.1,1,101.0,0.9953,5697.0,4.46,-0.26,0.903,0.857,289.89777,42.009151,15.06,CANDIDATE
10.44331991,175.4046,0.23,2.743,1159.8,0.030416,4.32663,2.66,0.0857,89.55,667.0,46.94,29.22,10.513627,48.83681,51.7,1,127.0,0.0106,4947.0,4.516,0.08,0.802,0.769,286.24356,42.148811,15.546,FALSE POSITIVE
2.237489571,170.81914,0.128,1.8119,315.8,0.015942,3.26761,1.41,0.0325,89.23,1160.0,427.17,9.527,4.7961717,28.265633,30.7,1,595.0,0.6943,5265.0,4.58,0.14,0.81,0.91,290.00757,42.116459,15.001,CONFIRMED
5.851520671,173.8228336,0.211,3.11058,33004.0,0.166109,2.48066,14.62,0.0591,89.27,901.0,155.89,16.497,192.99095,1762.9304,1630.4,1,178.0,0.5727,5532.0,4.53,-0.34,0.806,0.804,284.08731,42.233231,15.33,FALSE POSITIVE
3.167893418,172.147959,0.026,2.1814,781.2,0.025513,2.78453,2.62,0.0426,89.87,1221.0,526.23,11.389,5.8711963,55.665585,64.8,1,430.0,0.8648,5895.0,4.503,-0.02,0.94,1.026,293.81647,42.212502,15.533,CONFIRMED
4.311780262,173.576483,0.196,2.7251,1154.0,0.030716,1.86883,3.11,0.0511,89.08,1038.0,274.84,12.25,7.6148076,68.72953,86.1,3,299.0,0.2117,5527.0,4.484,0.16,0.927,0.956,287.24268,42.301369,15.604,CONFIRMED
20.0504494,188.08821,0.383,4.556,840.9,0.026569,1.54536,2.69,0.1423,89.31,622.0,35.44,32.0,6.4205737,29.427977,37.8,3,64.0,0.6485,5527.0,4.484,0.16,0.927,0.956,287.24268,42.301369,15.604,CONFIRMED
9.76734503,186.57718,0.9,1.6585,569.1,0.026407,2.17446,2.67,0.0881,87.68,791.0,92.46,22.2,3.9681692,17.335663,21.1,3,122.0,0.9693,5527.0,4.484,0.16,0.927,0.956,287.24268,42.301369,15.604,CONFIRMED
119.0207044,222.236492,0.076,8.1405,7430.5,0.077431,2.31024,8.98,0.4582,89.96,366.0,4.25,120.05,63.25567,165.9875,223.5,1,11.0,0.0001,5453.0,4.342,0.16,1.062,0.904,291.58377,42.36816,15.085,CANDIDATE
190.3200468,312.68498,0.812,15.284,1141.7,0.034654,0.11866,7.78,0.6972,89.24,426.0,7.8,61.0,45.91216,95.55217,139.3,2,7.0,0.3816,5626.0,3.907,0.36,2.057,1.247,294.55917,46.062328,12.654,CONFIRMED
2.861159894,171.648106,0.965,1.8832,1014.3,0.039171,0.22208,4.37,0.0406,77.84,1355.0,797.1,4.58,8.208323,47.643787,58.3,1,454.0,0.3767,6126.0,4.458,-0.04,1.021,1.09,291.67172,42.343109,15.618,FALSE POSITIVE
26.44439337,194.12074,0.03,3.9783,1843.5,0.038511,3.96328,3.91,0.1687,89.97,562.0,23.54,52.72,15.926126,67.97784,88.0,4,53.0,0.5769,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158,CONFIRMED
51.53997972,174.055011,0.183,6.3994,3644.3,0.05435,1.85679,5.51,0.2632,89.84,450.0,9.67,63.88,28.79182,112.0813,155.5,4,28.0,0.6609,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158,CONFIRMED
5.902245782,136.78393,0.209,2.9003,702.3,0.023909,2.05923,2.43,0.0621,89.23,926.0,173.74,15.59,6.7249837,43.151917,59.3,4,220.0,0.1889,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158,CONFIRMED
2.382951591,135.080841,0.479,1.8876,391.6,0.018369,2.19197,1.86,0.0339,86.85,1253.0,583.01,8.7,3.843993,23.52045,41.4,4,515.0,0.9092,5427.0,4.463,0.16,0.929,0.915,292.87338,42.966141,15.158,CONFIRMED
21.02250608,207.67593,0.036,4.1072,1772.5,0.037466,2.85327,3.07,0.1378,89.95,521.0,17.48,40.546,9.148423,47.644684,62.4,2,67.0,0.1875,5067.0,4.585,-0.08,0.75,0.789,294.90973,42.935261,15.859,CONFIRMED
3.219814777,133.00406,0.06,2.0642,488.2,0.019702,3.26825,1.69,0.04,89.72,998.0,234.93,12.14,3.4647944,19.364616,30.5,4,391.0,0.9338,5103.0,4.562,0.04,0.787,0.823,291.63898,42.436321,15.599,CONFIRMED
5.912273234,172.184012,0.17,2.3254,961.4,0.027826,4.13623,1.73,0.0537,89.51,585.0,27.72,19.7,8.0944605,55.492382,62.8,2,227.0,0.3342,4072.0,4.696,-0.18,0.57,0.586,292.13702,42.42942,15.036,CONFIRMED
8.98581901,175.68418,0.008,2.8606,881.3,0.026527,3.50489,1.65,0.0709,89.98,509.0,15.9,24.64,7.210981,42.23077,51.8,2,145.0,0.5514,4072.0,4.696,-0.18,0.57,0.586,292.13702,42.42942,15.036,CONFIRMED
12.940668656,179.423014,0.897,2.4845,42450.0,0.259639,4.93266,22.94,0.1039,88.54,723.0,64.64,35.21,209.9436,1375.2338,307.5,1,100.0,0.8178,5875.0,4.572,-0.42,0.809,0.895,291.11969,42.507069,15.215,CANDIDATE
20.5452375,137.91394,0.95,2.517,218.5,0.017424,0.52476,2.41,0.1437,87.6,742.0,71.57,22.7,41.057766,93.56568,18.5,1,67.0,0.5266,5670.0,4.206,0.0,1.264,0.937,294.40192,50.172089,12.003,FALSE POSITIVE
33.60123371,186.680343,0.67,4.4056,7425.9,0.083298,2.04292,8.46,0.1956,89.23,495.0,14.22,49.6,44.19851,173.7981,247.9,2,39.0,0.644,5149.0,4.447,0.42,0.93,0.882,289.26874,42.604172,15.262,CONFIRMED
6.76652928,138.0637,0.429,2.9004,450.7,0.019382,1.85399,1.97,0.0672,88.51,845.0,120.48,16.49,4.929026,16.790316,29.2,2,194.0,0.8655,5149.0,4.447,0.42,0.93,0.882,289.26874,42.604172,15.262,CONFIRMED
4.347288783,172.23343,0.025,2.1024,451.6,0.019273,4.18264,2.36,0.0524,89.91,1174.0,449.79,16.107,4.846328,34.36066,39.7,1,307.0,0.4904,5754.0,4.345,0.16,1.122,1.014,291.96417,42.69614,15.024,CONFIRMED
4.601811819,169.98108,0.567,2.2607,755.9,0.02579,2.109,2.35,0.0501,87.56,896.0,152.91,13.32,6.6083684,52.078793,60.8,2,295.0,0.3969,4986.0,4.496,0.16,0.833,0.793,296.48343,42.663429,15.024,CONFIRMED
11.18719905,137.17814,0.387,3.252,353.6,0.017042,2.28406,1.55,0.0907,89.1,667.0,46.65,24.72,3.560772,17.25928,21.9,2,117.0,0.953,4986.0,4.496,0.16,0.833,0.793,296.48343,42.663429,15.024,CONFIRMED
4.220965778,170.622433,0.705,3.0854,2260.0,0.046401,0.5702,2.62,0.0418,85.03,595.0,29.68,8.13,13.098274,134.46404,157.8,1,321.0,0.6606,3837.0,4.747,-0.06,0.517,0.544,296.69394,42.62611,15.692,CONFIRMED
6.998099523,171.898913,7.361,2.0488,20285.0,6.502574,22.19119,588.66,0.0698,79.0,853.0,125.22,38.6,58.719604,551.317,192.3,1,192.0,0.3765,5612.0,4.566,-0.12,0.829,0.926,287.88412,42.832439,15.877,FALSE POSITIVE
5.95489993,170.955871,0.327,2.3892,1410.7,0.033728,3.48052,2.33,0.0554,89.0,635.0,38.52,18.69,10.906055,83.29438,87.2,3,226.0,0.5468,4261.0,4.641,-0.06,0.633,0.64,293.63696,42.82497,15.019,CONFIRMED
12.03987488,181.22536,0.286,2.7363,1250.6,0.031605,4.82896,2.18,0.0886,89.51,502.0,15.06,33.32,9.71719,51.105682,57.6,3,106.0,0.7081,4261.0,4.641,-0.06,0.633,0.64,293.63696,42.82497,15.019,CONFIRMED
20.83762895,132.08488,0.706,2.3734,439.0,0.020532,5.25789,1.42,0.1278,89.18,418.0,7.24,49.4,5.914461,12.130763,14.9,3,67.0,0.1071,4261.0,4.641,-0.06,0.633,0.64,293.63696,42.82497,15.019,CONFIRMED
8.8111022,136.4568,1.223,5.0683,401.1,0.242511,0.00762,63.66,0.0919,67.15,1399.0,904.92,3.15,10.118381,60.319134,76.8,1,125.0,0.2862,6200.0,3.8,-0.12,2.404,1.333,294.46088,38.383461,12.759,FALSE POSITIVE
23.58917143,173.81994,0.926,5.073,1200.7,0.040151,0.16337,3.16,0.1429,86.86,487.0,13.34,16.88,9.867276,45.141907,53.3,1,56.0,0.6279,4919.0,4.566,-0.24,0.721,0.697,297.46002,42.83992,15.316,CONFIRMED
6.481633073,122.977657,0.833,3.784,298.5,0.017836,0.20633,2.54,0.0683,83.8,1145.0,406.25,7.71,13.492653,92.47206,125.6,2,214.0,0.1321,5945.0,4.213,-0.08,1.302,1.009,290.39273,40.28487,12.365,CONFIRMED
10.37168928,172.61729,0.537,3.035,1254.9,0.033023,2.15323,3.2,0.0873,88.66,720.0,63.68,23.0,8.5752535,51.219067,64.5,2,128.0,0.5905,5121.0,4.457,0.18,0.888,0.822,290.39322,43.363899,15.193,CONFIRMED
3.96996298,137.75447,0.836,1.1757,299.2,0.018305,4.07984,1.78,0.046,86.81,992.0,229.37,15.04,3.348457,12.679447,15.0,2,320.0,0.0175,5121.0,4.457,0.18,0.888,0.822,290.39322,43.363899,15.193,CONFIRMED
